degree,branch,year,cgpa,attendance,study_hours,self_learning_hours,sleep_hours,screen_time,assignment_score,internal_marks,backlogs,projects_count,hackathons_count,certifications_count,github_activity_score,linkedin_activity_score,programming_score,sql_score,dsa_score,communication_score,aptitude_score,internships_count,resume_score,ats_score,goal,target_role,academic_score,academic_category,employability_score,placement_probability,sector
B.Tech,CSE,2,8.18,74,5.7,2.5,7.0,4.1,96,92,0,5,5,4,90,94,84,73,64,47,64,1,80,80,Government Exam,ML Engineer,89.1,Good,64.9,63.7,Tech
BBA,Finance,2,9.55,57,6.6,2.2,7.9,5.3,89,100,0,5,1,3,92,51,76,94,64,54,63,1,85,96,Entrepreneurship,Software Engineer,98.7,Excellent,50.8,67.2,Management
BCA,General,1,6.83,60,5.5,3.9,5.8,8.9,79,83,3,5,2,7,85,18,77,54,57,55,54,0,73,69,Higher Studies,ML Engineer,52.3,At Risk,57.3,63.4,Tech
Law,Criminal,3,6.13,44,7.2,2.0,6.0,5.1,85,75,1,4,3,3,37,28,74,38,48,62,78,1,71,66,Placement,Software Engineer,65.5,Average,45.6,50.6,Law
BCA,General,1,8.09,68,4.5,2.1,5.7,5.1,100,90,0,1,1,5,28,35,65,69,62,65,67,0,54,55,Higher Studies,Data Analyst,74.6,Average,46.6,43.8,Tech
Law,Criminal,2,8.53,90,4.6,4.1,6.2,6.4,97,90,0,5,4,6,95,50,75,48,61,56,57,1,67,60,Higher Studies,Business Analyst,89.9,Good,43.2,51.1,Law
BBA,HR,2,9.8,66,5.7,2.0,6.3,3.2,95,80,0,3,1,2,34,40,63,72,43,81,48,1,60,55,Higher Studies,ML Engineer,95.9,Excellent,44.7,52.3,Management
B.Tech,ECE,3,7.66,78,4.3,0.8,6.2,7.9,90,88,0,4,3,0,73,50,59,55,68,57,71,0,55,52,Higher Studies,Business Analyst,72.3,Average,51.7,56.6,Tech
BCA,General,4,7.46,60,4.0,1.1,7.0,5.2,92,93,0,5,5,5,74,100,80,83,62,65,62,0,67,68,Government Exam,Data Analyst,74.4,Average,60.3,62.3,Tech
Law,Corporate,3,7.72,87,6.6,3.1,6.0,3.7,97,75,0,4,2,3,71,54,70,59,62,79,81,1,83,89,Placement,Software Engineer,88.7,Good,53.1,61.6,Law
B.Com,Hons,3,8.88,67,5.6,1.7,6.2,7.1,100,98,0,5,3,1,53,72,79,66,74,68,51,1,60,54,Placement,Data Analyst,88.5,Good,44.6,49.4,Commerce
B.Tech,ECE,2,8.57,77,5.5,3.9,7.2,5.0,100,97,0,6,4,7,78,69,90,42,75,55,71,1,79,79,Higher Studies,Data Analyst,95.0,Excellent,65.8,73.7,Tech
BBA,Marketing,1,8.37,64,3.2,2.5,9.0,4.2,94,100,1,3,3,1,52,42,58,68,29,64,73,0,52,40,Placement,Business Analyst,70.2,Average,39.7,45.5,Management
B.Tech,AI&DS,2,8.38,69,5.9,3.4,7.5,6.1,83,93,0,5,2,3,83,51,69,93,72,64,54,0,73,69,Entrepreneurship,Data Analyst,90.6,Excellent,61.3,64.2,Tech
B.Tech,AI&DS,4,8.66,56,4.6,2.9,7.4,8.1,100,91,0,6,5,3,100,68,75,75,47,54,36,1,83,82,Placement,ML Engineer,87.0,Good,63.5,62.6,Tech
B.Tech,ECE,4,8.99,92,3.0,3.8,6.7,5.2,95,95,0,8,6,8,100,78,100,84,80,72,68,2,100,95,Placement,Software Engineer,95.0,Excellent,83.8,76.6,Tech
B.Tech,IT,3,8.74,75,5.5,4.8,5.0,4.1,100,92,0,6,3,7,84,65,95,51,68,68,48,0,71,68,Entrepreneurship,Data Analyst,99.1,Excellent,62.5,72.2,Tech
B.Com,Hons,1,7.14,65,2.7,3.2,6.8,2.0,92,77,2,2,2,8,49,26,69,70,64,92,55,0,63,66,Placement,ML Engineer,53.7,At Risk,43.8,51.0,Commerce
B.Tech,CSE,1,6.49,70,1.0,3.1,6.0,3.1,82,79,2,3,1,6,50,49,64,71,42,43,54,0,70,67,Government Exam,Software Engineer,45.1,At Risk,48.3,52.6,Tech
B.Com,Hons,2,7.69,78,1.8,3.8,8.0,5.0,100,91,1,6,4,6,80,49,97,68,80,52,59,1,89,86,Higher Studies,Business Analyst,69.8,Average,49.9,60.1,Commerce
B.Tech,CSE,4,9.06,82,4.1,1.8,8.6,3.4,100,94,0,5,4,5,75,84,71,70,35,69,78,1,70,67,Placement,Software Engineer,90.2,Excellent,61.2,62.5,Tech
B.Tech,ECE,3,8.42,67,6.8,3.1,6.1,4.6,100,88,0,5,3,7,71,81,66,49,68,73,61,1,78,79,Entrepreneurship,Business Analyst,94.5,Excellent,61.6,72.5,Tech
B.Tech,ECE,4,6.29,79,5.0,1.4,7.0,9.9,77,82,0,5,4,8,58,61,75,84,61,62,79,3,96,98,Placement,Software Engineer,65.9,Average,73.5,70.9,Tech
B.Tech,AI&DS,3,9.31,71,4.3,1.6,5.6,8.5,94,91,1,4,2,0,96,56,62,50,61,65,83,0,63,70,Higher Studies,Data Analyst,76.5,Good,56.4,48.6,Tech
B.Tech,IT,1,8.48,64,6.5,1.9,7.8,4.4,80,93,0,3,0,1,40,8,69,56,67,93,45,0,55,54,Placement,Business Analyst,87.5,Good,51.6,54.3,Tech
B.Tech,ECE,1,8.01,68,5.3,4.0,8.2,6.3,99,93,0,3,2,5,37,39,78,50,73,65,64,0,63,61,Placement,Business Analyst,83.1,Good,52.4,57.1,Tech
BCA,General,1,7.89,67,6.0,2.3,7.6,3.8,90,90,1,4,1,7,63,25,67,78,63,66,45,0,75,76,Entrepreneurship,Business Analyst,77.5,Good,56.2,60.0,Tech
B.Tech,AI&DS,3,5.88,94,6.0,1.6,7.3,9.1,96,72,1,3,2,4,32,57,46,66,27,57,47,1,80,73,Government Exam,Data Analyst,55.7,Average,48.5,55.5,Tech
B.Tech,ECE,1,7.1,74,4.0,3.4,7.0,6.1,89,91,0,5,3,4,94,71,71,70,58,53,75,0,69,79,Placement,Data Analyst,76.2,Good,59.2,56.9,Tech
B.Tech,AI&DS,3,6.81,81,4.2,0.5,7.5,8.1,88,78,3,2,2,4,42,49,68,41,42,64,78,1,66,64,Higher Studies,Software Engineer,37.2,At Risk,51.4,42.8,Tech
B.Com,General,3,7.98,88,3.2,0.3,6.7,4.4,100,90,0,3,1,0,73,70,59,77,46,42,62,1,50,53,Government Exam,Software Engineer,72.1,Average,37.8,40.8,Commerce
Law,Corporate,2,7.79,73,5.7,2.2,6.6,9.2,90,98,0,2,1,8,65,36,69,68,66,65,79,0,73,79,Entrepreneurship,Data Analyst,74.6,Average,43.6,51.6,Law
BCA,General,1,8.5,84,2.7,2.2,8.3,5.1,92,80,1,1,0,5,19,49,48,100,29,63,67,0,61,70,Placement,Data Analyst,64.9,Average,44.1,50.3,Tech
B.Tech,ECE,1,5.81,75,3.2,3.8,7.8,2.5,71,73,0,5,3,7,61,38,81,54,76,33,68,0,76,75,Entrepreneurship,Business Analyst,69.0,Average,56.5,53.4,Tech
B.Tech,AI&DS,3,9.8,72,4.4,3.9,6.4,5.7,100,99,0,6,5,6,94,82,83,59,73,53,58,0,92,90,Higher Studies,Software Engineer,99.6,Excellent,65.3,66.9,Tech
Law,Criminal,2,8.96,70,4.7,2.4,8.8,4.6,100,91,0,3,1,3,71,32,66,95,47,69,72,1,79,84,Higher Studies,Software Engineer,86.3,Good,51.1,56.8,Law
B.Tech,CSE,2,8.32,67,5.4,2.3,6.3,8.0,91,81,0,3,2,5,64,54,61,62,43,81,53,0,65,63,Entrepreneurship,Business Analyst,80.2,Good,51.9,57.9,Tech
B.Tech,CSE,4,7.41,80,4.4,1.6,8.9,4.8,99,87,0,7,5,4,91,85,79,56,47,55,46,3,100,99,Placement,Business Analyst,81.6,Good,73.0,76.5,Tech
B.Tech,IT,3,8.44,59,4.0,2.4,5.7,7.1,81,76,0,4,2,4,73,66,71,81,60,94,54,2,70,72,Placement,Business Analyst,79.6,Good,66.8,63.5,Tech
B.Tech,AI&DS,2,7.82,60,5.6,0.0,6.9,4.6,97,100,1,2,2,0,44,56,58,71,58,64,67,0,40,44,Placement,ML Engineer,65.9,Average,45.2,46.2,Tech
B.Tech,IT,3,7.8,85,5.9,2.0,7.5,4.3,84,95,1,4,3,8,59,51,65,54,44,82,62,2,79,83,Placement,ML Engineer,76.1,Good,62.1,69.3,Tech
BBA,Finance,4,8.11,86,2.0,2.4,7.3,6.0,99,84,0,4,4,4,63,80,74,59,61,36,82,3,82,82,Placement,Data Analyst,73.7,Average,51.2,48.2,Management
B.Tech,CSE,3,8.75,93,6.1,1.6,7.2,7.1,98,91,0,4,3,2,100,41,73,61,50,63,55,1,61,64,Government Exam,Software Engineer,88.3,Good,58.6,58.7,Tech
BCA,General,2,7.99,69,4.0,1.7,8.3,2.9,94,78,0,4,2,4,58,37,61,79,36,64,77,1,65,54,Placement,Business Analyst,80.1,Good,56.3,51.6,Tech
B.Tech,AI&DS,2,7.72,52,6.9,2.1,7.4,7.8,95,98,0,3,2,6,64,60,62,42,75,77,69,1,74,76,Placement,Business Analyst,79.8,Good,58.5,54.4,Tech
B.Tech,AI&DS,3,7.57,49,3.5,2.5,7.5,7.9,95,88,2,5,2,10,100,56,74,65,55,67,75,2,97,91,Placement,Software Engineer,57.1,Average,72.2,64.4,Tech
Law,Corporate,2,6.49,89,3.0,3.5,6.4,5.4,81,72,0,5,3,0,61,40,95,65,96,85,39,0,63,67,Placement,ML Engineer,70.6,Average,43.8,52.5,Law
B.Tech,IT,3,6.76,84,5.5,3.0,7.8,5.6,88,81,1,6,3,5,86,65,72,56,67,66,47,1,87,83,Placement,Software Engineer,72.4,Average,65.1,64.3,Tech
B.Com,Hons,4,7.87,81,7.7,3.6,6.6,2.0,97,94,2,7,5,8,98,91,83,54,59,71,64,3,100,94,Higher Studies,Data Analyst,85.4,Good,62.2,68.1,Commerce
BCA,General,4,8.4,78,2.1,3.2,8.1,9.6,100,95,1,6,5,1,100,73,86,33,74,41,62,3,93,87,Placement,ML Engineer,69.7,Average,72.3,76.5,Tech
B.Tech,AI&DS,2,8.13,82,5.8,2.6,8.4,5.4,97,94,1,3,2,5,45,40,48,57,40,74,64,1,68,67,Entrepreneurship,Software Engineer,76.2,Good,51.4,54.9,Tech
Law,Corporate,1,9.08,95,5.3,5.2,7.1,8.2,96,96,0,6,3,8,79,47,92,57,64,67,70,0,75,88,Placement,Software Engineer,98.5,Excellent,47.2,55.0,Law
B.Tech,AI&DS,2,8.89,60,4.5,1.6,7.5,4.8,100,78,0,2,2,4,39,52,49,42,32,62,85,0,42,40,Entrepreneurship,Data Analyst,81.1,Good,40.6,37.3,Tech
B.Com,General,3,8.51,63,7.6,1.4,7.3,6.0,100,100,0,4,4,1,68,52,64,61,43,73,62,2,72,71,Placement,Software Engineer,90.4,Excellent,50.7,50.5,Commerce
B.Tech,IT,2,6.44,77,1.6,2.3,6.9,7.0,90,79,1,5,1,6,90,14,80,60,58,61,59,1,72,71,Government Exam,ML Engineer,53.5,At Risk,62.6,51.4,Tech
B.Com,General,1,8.8,83,6.2,2.4,6.8,5.1,99,96,0,3,2,0,65,52,75,60,76,52,63,0,55,46,Higher Studies,Business Analyst,90.1,Excellent,36.3,33.2,Commerce
B.Tech,AI&DS,1,7.04,60,6.0,2.7,5.9,2.9,86,96,0,3,3,2,58,39,55,93,38,93,91,0,59,53,Government Exam,Business Analyst,78.7,Good,56.0,57.6,Tech
BCA,General,2,7.5,83,6.3,1.4,6.3,5.7,79,89,0,2,2,3,46,45,56,44,45,81,63,1,61,62,Higher Studies,Business Analyst,76.5,Good,50.3,54.0,Tech
BBA,Marketing,1,9.52,69,6.1,4.8,7.1,3.2,100,100,0,4,1,7,68,39,75,76,58,60,37,0,82,85,Entrepreneurship,ML Engineer,100.0,Excellent,42.5,45.7,Management
Law,Criminal,1,7.83,80,4.9,2.1,8.4,4.3,70,97,0,3,3,6,42,33,59,62,42,56,67,0,67,65,Higher Studies,Software Engineer,79.3,Good,40.1,43.6,Law
Law,Criminal,3,8.06,58,4.0,1.3,7.3,4.7,94,100,0,4,3,0,52,64,60,47,35,62,35,2,79,77,Government Exam,Software Engineer,77.4,Good,45.7,53.2,Law
B.Com,Hons,1,5.88,49,3.6,2.8,8.1,6.2,78,83,2,2,1,3,40,47,70,88,48,89,68,0,50,46,Entrepreneurship,Software Engineer,41.9,At Risk,43.6,47.1,Commerce
B.Com,General,1,7.8,81,5.4,3.8,5.3,4.7,95,86,1,5,3,5,73,44,68,43,53,59,54,0,62,61,Government Exam,Software Engineer,79.7,Good,38.9,43.2,Commerce
B.Tech,CSE,4,8.27,98,4.5,4.4,8.4,3.6,92,87,0,7,5,6,100,80,82,52,69,41,68,3,100,95,Higher Studies,Business Analyst,95.6,Excellent,75.7,73.8,Tech
B.Tech,CSE,4,7.61,73,4.2,0.0,7.7,6.4,91,100,2,3,4,2,49,62,55,47,51,61,68,3,69,64,Placement,ML Engineer,53.1,At Risk,57.8,56.1,Tech
B.Tech,CSE,2,8.5,94,3.7,3.4,8.0,7.3,92,91,0,4,1,6,100,43,73,43,56,59,69,0,64,63,Entrepreneurship,Data Analyst,82.8,Good,55.8,55.0,Tech
B.Tech,AI&DS,1,7.37,58,3.9,4.6,5.1,3.2,90,93,0,7,3,0,80,31,100,56,61,59,79,0,63,65,Placement,ML Engineer,86.2,Good,63.9,65.1,Tech
B.Tech,CSE,3,8.96,63,5.7,1.8,6.6,6.0,93,90,1,5,2,4,41,36,73,60,65,70,80,0,70,65,Higher Studies,Software Engineer,82.4,Good,57.6,69.1,Tech
BCA,General,2,7.39,78,4.5,2.2,6.0,7.5,89,84,0,4,0,4,58,29,72,21,63,51,57,0,67,66,Placement,Software Engineer,74.1,Average,49.7,54.6,Tech
B.Tech,CSE,1,8.0,80,6.3,1.4,7.7,6.2,87,91,0,1,0,3,26,36,54,51,35,75,77,0,51,54,Placement,ML Engineer,77.5,Good,42.6,42.2,Tech
BBA,Finance,1,6.56,67,2.5,1.8,7.5,3.6,96,79,2,2,1,4,48,25,41,71,47,49,54,0,58,57,Higher Studies,ML Engineer,44.8,At Risk,35.0,35.5,Management
B.Tech,ECE,1,8.34,80,5.4,1.2,7.9,6.5,83,87,0,1,2,7,39,39,41,68,35,62,52,0,61,68,Higher Studies,Business Analyst,76.6,Good,41.3,40.7,Tech
B.Tech,IT,3,7.03,66,3.0,3.6,6.6,6.0,80,83,0,8,7,3,100,64,97,87,91,60,68,0,86,86,Placement,Software Engineer,78.7,Good,74.5,75.6,Tech
BCA,General,4,8.32,75,6.3,2.4,7.8,6.3,92,96,0,5,4,5,80,74,70,75,60,54,66,0,71,71,Placement,ML Engineer,89.4,Good,58.2,62.9,Tech
BBA,Marketing,3,8.59,78,6.4,0.0,7.0,6.1,93,89,0,1,1,0,16,14,36,26,21,61,60,0,40,43,Placement,Software Engineer,79.0,Good,29.5,26.4,Management
BBA,HR,2,8.27,96,2.4,1.8,8.2,2.0,100,91,0,3,2,3,72,47,65,69,46,50,71,0,48,47,Government Exam,ML Engineer,77.4,Good,36.2,39.1,Management
BCA,General,2,9.8,62,3.4,1.7,7.7,5.7,100,100,0,5,4,4,58,73,94,62,90,59,60,1,72,82,Placement,Software Engineer,89.5,Good,64.7,61.7,Tech
B.Tech,ECE,3,7.77,79,3.4,3.5,6.3,7.9,86,92,0,6,4,4,100,59,83,57,73,37,88,1,81,77,Higher Studies,ML Engineer,79.8,Good,67.1,61.1,Tech
BCA,General,2,7.82,82,6.4,2.4,7.3,8.9,89,98,0,4,4,3,74,29,70,35,57,75,88,0,52,52,Higher Studies,Software Engineer,82.0,Good,54.0,55.6,Tech
B.Tech,ECE,1,7.11,99,3.6,2.4,5.6,8.0,92,87,1,2,2,1,71,39,49,66,42,75,75,0,44,47,Entrepreneurship,Data Analyst,58.4,Average,47.0,49.3,Tech
B.Tech,CSE,3,8.61,91,5.5,3.3,8.2,6.1,81,92,0,7,5,2,100,71,87,43,61,52,51,0,64,67,Placement,Business Analyst,96.0,Excellent,59.6,55.0,Tech
B.Tech,AI&DS,4,7.69,80,3.5,3.8,7.7,7.4,83,99,0,8,6,4,100,100,91,46,86,50,76,1,88,90,Placement,Data Analyst,84.5,Good,72.7,72.6,Tech
B.Tech,ECE,2,7.34,49,6.1,2.8,7.7,7.1,86,77,0,3,5,5,92,59,62,73,59,48,69,0,59,60,Higher Studies,Business Analyst,76.8,Good,52.7,48.7,Tech
B.Tech,IT,4,7.22,79,6.3,1.7,7.9,5.5,89,92,0,5,5,3,100,86,65,65,59,30,67,1,72,60,Higher Studies,Business Analyst,81.2,Good,58.6,53.9,Tech
Law,Corporate,2,9.15,86,7.0,0.7,7.2,8.3,99,100,0,1,1,3,38,22,42,56,43,67,50,0,48,44,Placement,ML Engineer,84.5,Good,33.3,37.5,Law
Law,Corporate,2,8.75,60,4.2,4.2,5.5,4.7,99,83,0,5,4,5,93,94,91,48,70,80,47,1,73,78,Government Exam,Data Analyst,90.8,Excellent,47.5,61.2,Law
B.Tech,IT,1,9.37,63,4.5,6.0,8.0,5.8,100,92,0,7,2,9,100,31,96,57,73,70,66,0,83,73,Placement,Business Analyst,100.0,Excellent,69.8,69.2,Tech
B.Tech,ECE,3,6.52,94,4.3,2.6,6.3,7.8,89,84,0,4,3,4,43,66,75,84,60,84,61,1,71,78,Placement,Software Engineer,68.8,Average,61.7,75.9,Tech
B.Tech,CSE,4,7.55,89,4.5,2.9,6.2,4.2,88,91,1,6,4,2,77,78,89,88,79,60,76,0,71,70,Placement,ML Engineer,76.5,Good,66.1,68.6,Tech
B.Tech,CSE,3,7.09,56,3.9,4.3,7.8,3.3,82,93,0,6,3,6,100,79,84,64,57,82,43,2,86,88,Entrepreneurship,ML Engineer,81.3,Good,72.2,67.1,Tech
Law,Corporate,1,7.98,75,6.1,0.4,6.5,4.1,84,82,2,1,1,2,32,24,42,44,20,40,71,0,40,42,Placement,Software Engineer,60.7,Average,28.4,25.9,Law
B.Tech,CSE,1,7.06,72,3.4,3.6,7.2,6.9,85,80,2,4,4,2,61,61,74,100,65,85,37,0,62,63,Placement,Software Engineer,55.5,Average,58.3,58.8,Tech
BBA,HR,3,9.09,90,4.3,3.0,7.7,10.5,98,100,0,6,3,6,100,71,87,61,69,62,57,1,77,80,Placement,Business Analyst,88.5,Good,48.5,60.6,Management
B.Tech,IT,2,7.45,92,4.8,1.6,7.7,8.4,87,93,0,3,2,4,61,58,73,44,62,59,72,1,65,68,Higher Studies,Software Engineer,71.9,Average,55.4,62.5,Tech
Law,Corporate,2,9.54,76,5.2,1.9,8.1,7.6,90,100,0,4,2,5,94,34,67,57,50,67,65,1,82,81,Government Exam,ML Engineer,90.5,Excellent,48.6,63.8,Law
B.Tech,ECE,4,8.18,59,2.7,0.9,6.4,9.1,95,90,0,7,5,3,100,89,66,67,44,76,62,1,82,85,Placement,Software Engineer,75.0,Good,67.0,69.9,Tech
BBA,HR,3,8.72,67,4.1,3.9,6.7,6.6,97,93,0,7,4,5,100,61,90,72,76,77,78,2,100,100,Placement,Data Analyst,91.9,Excellent,63.4,67.2,Management
B.Tech,ECE,2,9.26,52,4.5,1.3,7.4,4.8,100,100,0,4,2,3,68,31,63,56,56,45,42,1,69,70,Placement,ML Engineer,86.8,Good,52.8,48.4,Tech
BCA,General,1,8.12,55,5.7,3.0,5.7,5.9,92,96,0,4,2,6,68,32,76,48,39,56,60,0,55,61,Higher Studies,Software Engineer,84.8,Good,50.0,56.2,Tech
B.Tech,CSE,1,8.34,100,4.2,0.5,6.2,5.5,87,92,0,0,0,2,37,48,31,90,29,53,73,0,49,49,Placement,ML Engineer,71.6,Average,38.2,36.0,Tech
B.Tech,IT,3,8.25,70,4.3,4.2,6.1,4.1,93,82,0,8,4,8,100,68,88,49,63,52,65,1,91,95,Entrepreneurship,Business Analyst,94.6,Excellent,70.6,71.4,Tech
Law,Corporate,4,7.12,70,4.7,2.3,4.9,5.6,100,76,0,7,7,6,100,100,78,96,69,72,70,3,100,94,Placement,Data Analyst,80.4,Good,66.4,68.7,Law
Law,Criminal,3,7.62,73,6.1,3.8,6.5,2.9,85,93,0,7,4,5,91,93,93,28,86,75,73,0,74,78,Placement,Business Analyst,94.0,Excellent,47.7,58.6,Law
B.Com,General,2,7.16,74,1.4,2.2,7.0,5.4,85,88,0,4,1,2,56,40,76,82,59,71,70,0,50,53,Placement,Data Analyst,65.2,Average,42.5,46.6,Commerce
BCA,General,1,8.18,78,4.7,1.8,7.2,5.8,87,88,0,2,2,4,47,46,55,63,57,64,56,0,51,48,Government Exam,Software Engineer,76.9,Good,45.4,52.3,Tech
B.Com,General,4,8.6,62,6.3,0.9,6.5,5.7,95,82,0,5,4,5,82,68,75,60,51,64,45,2,85,92,Higher Studies,ML Engineer,88.3,Good,50.7,55.8,Commerce
B.Tech,ECE,4,8.27,89,3.3,3.8,6.1,9.4,88,100,0,8,5,7,100,72,100,20,68,57,63,1,100,93,Entrepreneurship,Software Engineer,86.3,Good,72.5,72.0,Tech
B.Tech,ECE,2,8.13,64,3.4,2.1,6.9,6.4,91,86,0,4,3,3,77,51,72,66,56,62,81,0,61,57,Placement,Business Analyst,76.0,Good,56.4,60.6,Tech
B.Tech,IT,1,7.89,51,6.3,2.9,6.5,9.5,100,86,2,2,0,2,45,31,56,79,38,85,80,0,48,58,Placement,ML Engineer,61.0,Average,49.0,60.9,Tech
BCA,General,2,5.67,58,4.0,1.7,4.6,3.3,83,77,3,5,3,0,52,58,70,60,63,69,61,1,63,61,Higher Studies,Software Engineer,40.5,At Risk,58.0,63.3,Tech
B.Tech,ECE,4,8.44,72,4.0,2.5,6.1,7.8,94,83,0,8,5,3,88,92,80,83,49,76,70,1,90,93,Higher Studies,Software Engineer,87.9,Good,73.1,80.6,Tech
B.Tech,AI&DS,3,7.19,84,4.9,2.7,7.3,6.4,87,76,2,5,4,5,68,62,69,59,42,54,70,0,74,73,Higher Studies,ML Engineer,62.4,Average,55.3,50.0,Tech
BCA,General,3,9.03,82,1.0,0.4,7.0,5.8,100,96,0,2,5,1,39,76,51,56,57,65,73,0,58,54,Placement,ML Engineer,69.3,Average,46.3,53.8,Tech
B.Com,General,1,7.64,89,1.8,1.7,7.2,3.3,77,97,1,2,3,0,68,17,47,57,37,37,40,0,41,43,Placement,Business Analyst,59.3,Average,26.6,32.6,Commerce
B.Tech,CSE,1,9.38,58,5.4,4.4,7.6,6.7,97,100,0,5,3,6,77,33,76,59,73,76,57,0,56,50,Placement,Data Analyst,96.8,Excellent,57.9,61.3,Tech
B.Tech,AI&DS,1,6.68,86,4.1,1.5,7.3,10.5,94,87,0,3,3,7,67,53,51,61,55,61,44,0,72,76,Higher Studies,Data Analyst,62.0,Average,49.7,50.3,Tech
B.Tech,IT,4,8.91,78,4.3,3.6,7.1,6.9,100,100,0,5,4,4,94,86,75,59,52,65,84,3,91,88,Higher Studies,ML Engineer,89.4,Good,73.6,76.4,Tech
B.Tech,IT,2,8.36,69,3.5,2.9,6.6,5.9,93,96,0,5,2,2,77,23,73,60,53,47,70,1,69,66,Government Exam,Data Analyst,82.4,Good,58.8,64.7,Tech
B.Tech,ECE,3,8.16,64,4.1,3.1,6.3,6.3,79,99,0,4,2,6,68,58,84,72,76,66,40,0,62,67,Placement,Business Analyst,80.5,Good,57.0,58.1,Tech
BCA,General,1,7.22,62,6.3,3.3,7.1,7.2,74,86,0,2,1,6,36,32,49,85,20,86,71,0,59,58,Government Exam,Data Analyst,75.9,Good,47.6,53.0,Tech
BCA,General,4,7.22,78,4.7,2.5,6.0,9.1,75,88,0,7,3,1,97,74,87,62,56,65,44,0,68,73,Placement,ML Engineer,78.5,Good,62.2,60.2,Tech
BBA,HR,4,8.58,75,6.1,1.8,7.7,5.3,88,95,0,5,3,3,56,70,74,63,65,85,66,1,66,66,Placement,Business Analyst,90.5,Excellent,50.5,69.6,Management
B.Tech,AI&DS,1,7.07,51,4.3,1.6,6.0,6.4,80,86,0,3,2,0,72,41,73,75,49,56,66,0,47,42,Entrepreneurship,ML Engineer,67.7,Average,50.7,51.7,Tech
B.Com,Hons,4,7.04,69,4.5,2.1,8.4,6.0,94,82,1,4,3,6,91,70,57,74,35,78,77,0,61,61,Higher Studies,Business Analyst,64.6,Average,46.2,47.7,Commerce
B.Tech,CSE,2,7.59,68,5.0,4.0,6.9,5.1,80,93,0,4,2,8,48,44,91,64,78,34,79,0,75,72,Higher Studies,Business Analyst,82.5,Good,57.6,53.6,Tech
BCA,General,1,8.23,87,5.3,0.9,8.1,6.4,88,88,0,2,1,3,27,20,51,79,27,56,74,0,50,48,Higher Studies,ML Engineer,77.2,Good,42.3,41.5,Tech
B.Com,Hons,2,8.88,75,3.2,2.1,5.9,9.1,100,97,0,2,1,5,64,24,56,65,40,51,58,1,63,66,Placement,Software Engineer,74.8,Average,39.3,41.2,Commerce
B.Tech,IT,4,8.01,68,4.5,0.7,8.6,4.7,93,88,0,2,4,2,32,88,53,66,36,79,75,0,51,49,Government Exam,ML Engineer,73.6,Average,45.7,54.7,Tech
B.Tech,ECE,4,8.7,63,3.5,1.8,5.9,6.7,99,100,1,5,3,3,62,74,66,65,52,71,56,0,58,56,Entrepreneurship,Business Analyst,73.4,Average,53.7,67.1,Tech
B.Com,General,2,8.02,76,6.8,2.4,6.9,6.8,92,98,0,2,1,0,41,35,51,72,43,63,69,0,40,40,Placement,ML Engineer,82.2,Good,35.8,40.0,Commerce
B.Tech,ECE,3,9.44,64,1.9,4.2,5.7,6.0,100,93,0,6,4,9,88,61,74,80,41,61,76,2,100,98,Higher Studies,ML Engineer,89.4,Good,72.4,67.3,Tech
BBA,HR,3,9.34,55,5.4,4.3,7.0,6.9,100,94,0,6,4,7,100,65,92,32,75,66,68,1,83,84,Government Exam,Business Analyst,98.0,Excellent,49.4,47.0,Management
B.Tech,IT,4,8.24,76,3.3,0.3,6.9,6.8,86,88,0,4,5,5,76,90,81,64,67,56,63,0,66,65,Placement,Data Analyst,73.5,Average,57.1,60.4,Tech
BBA,Marketing,2,7.8,72,2.8,0.7,4.7,4.2,86,90,0,2,3,2,0,62,48,63,55,47,44,1,64,67,Placement,Business Analyst,67.8,Average,37.0,43.0,Management
B.Tech,IT,2,8.09,71,4.0,2.3,7.1,5.9,94,75,0,6,4,2,77,66,79,79,67,74,70,1,65,63,Placement,ML Engineer,83.1,Good,66.1,65.5,Tech
B.Tech,CSE,3,6.87,74,6.4,3.4,7.5,6.0,86,87,0,5,5,8,94,56,81,92,64,67,70,1,88,85,Higher Studies,Business Analyst,82.0,Good,70.6,68.1,Tech
BCA,General,1,6.1,80,3.5,0.6,6.1,3.9,88,70,0,0,1,0,9,28,34,71,36,61,64,0,40,40,Government Exam,Business Analyst,54.6,At Risk,34.0,30.1,Tech
B.Tech,AI&DS,2,7.96,56,1.8,2.1,6.7,6.1,100,85,0,1,1,6,39,51,63,63,51,78,75,1,67,72,Higher Studies,Data Analyst,64.0,Average,53.3,58.3,Tech
B.Tech,IT,3,7.8,63,3.1,3.7,6.8,5.9,98,93,0,7,6,7,100,62,81,72,67,88,60,0,85,89,Placement,Software Engineer,82.6,Good,70.3,75.0,Tech
B.Tech,ECE,2,8.5,89,4.7,3.9,8.7,10.0,95,100,0,6,4,8,71,12,83,70,68,68,75,0,75,78,Higher Studies,ML Engineer,87.7,Good,64.0,58.1,Tech
B.Tech,AI&DS,4,6.41,86,2.1,2.1,7.2,4.4,90,81,2,6,5,5,80,53,73,50,75,64,55,1,88,93,Government Exam,ML Engineer,51.3,At Risk,65.5,62.1,Tech
B.Tech,ECE,1,9.12,97,5.6,0.1,6.5,8.0,100,98,0,2,1,0,37,21,48,60,24,58,65,0,55,57,Placement,Data Analyst,81.6,Good,41.3,48.3,Tech
