student_id,degree,branch,year,specialization_track,target_role,sector,goal,cgpa,attendance,backlogs,study_hours,self_learning_hours,sleep_hours,screen_time,assignment_score,internal_marks,programming_score,dsa_score,sql_score,math_foundation_score,ai_tool_fluency_score,aptitude_score,communication_score,english_proficiency_score,projects_count,hackathons_count,certifications_count,internships_count,open_source_contributions,research_publications_count,cloud_deployment_score,github_activity_score,linkedin_activity_score,portfolio_website_score,interview_practice_score,resume_score,ats_score,academic_score,academic_category,employability_score,placement_probability
3632,B.Tech/B.E.,Chemistry,2,Generative AI,Data Analyst,Analytics/Data Services,Government Exams,6.64,75.7,1,3.1,3.2,5.3,5.2,72.0,60.1,79.3,54.3,72.6,48.4,50.0,56.5,52.4,69.5,5,2,2,1,2,0,60.8,57.0,39.2,56.4,43.0,46.3,51.8,67.7,Average,45.9,0.299
3633,B.Tech/B.E.,Automobile Engineering,1,Data Engineering,AI Transformation Consultant,Consulting,Higher Studies/Research,6.27,77.4,3,4.5,4.0,7.7,5.8,62.3,71.3,69.4,40.2,58.0,48.0,56.4,57.9,38.2,34.5,4,2,2,2,2,0,29.9,43.0,65.6,24.6,53.3,38.6,60.9,71.3,Average,41.3,0.3368
3634,MSc,Robotics,2,Data Engineering,Data Engineer,Analytics/Data Services,Freelance/Remote Work,6.28,78.2,0,3.9,1.1,6.6,6.7,62.1,57.1,24.4,23.8,37.2,44.3,25.3,48.5,39.8,54.1,1,2,1,1,0,0,33.5,25.9,26.9,7.7,37.8,15.3,20.9,68.8,Good,28.7,0.159
3635,BCA,Information Technology,2,Applied Research,Data Scientist,Analytics/Data Services,Career Switch/Upskilling,6.78,86.3,2,5.2,0.9,6.0,3.6,66.0,74.7,51.8,47.6,49.6,51.5,25.3,45.4,52.2,51.3,2,0,3,0,2,0,32.1,53.8,45.0,42.0,34.1,35.8,29.1,75.5,Good,40.3,0.3739
3636,M.Tech/M.E.,Aerospace Engineering,4,MLOps,Cloud DevOps Engineer,Freelance/Remote-Global,Job Placement,5.77,68.9,4,4.6,4.1,6.1,3.9,63.3,62.1,69.6,71.9,69.0,8.8,52.6,56.3,44.2,59.6,2,1,2,0,4,0,65.2,72.2,48.3,31.6,25.5,38.0,76.3,55.4,At-Risk,32.3,0.0516
3637,MSc,Metallurgical Engineering,4,Computer Vision,Conversational AI Engineer,Autonomous Systems/Robotics,Job Placement,6.5,87.9,2,2.4,0.8,7.9,5.4,67.2,67.6,39.6,50.5,56.3,40.1,32.6,58.2,63.9,75.4,1,1,1,0,0,0,22.5,29.3,43.9,48.3,41.7,25.9,36.2,69.7,Average,31.7,0.4475
3638,M.Tech/M.E.,AI & Data Science,2,Classical ML,Data Scientist,Analytics/Data Services,Entrepreneurship/Startup,7.65,81.3,0,3.6,5.2,8.3,4.4,88.9,82.1,74.1,82.1,47.2,61.4,58.1,70.2,91.1,82.6,4,2,2,1,3,2,70.2,70.3,42.9,70.4,37.3,45.9,52.3,86.6,Excellent,57.5,0.7539
3639,B.Tech/B.E.,Computer Science,3,Applied Research,Data Scientist,FinTech,Job Placement,7.11,73.5,1,6.5,2.4,6.2,5.3,69.0,71.4,70.4,60.1,51.6,56.3,59.9,54.2,38.9,55.2,2,1,5,1,0,2,52.7,44.3,53.3,41.4,47.4,38.7,41.2,72.4,Good,46.2,0.6211
3640,B.Tech/B.E.,Food Technology,1,NLP,Conversational AI Engineer,AI/ML Product Companies,Entrepreneurship/Startup,5.35,55.1,1,2.9,1.3,6.2,6.6,57.2,52.0,60.8,65.6,40.5,34.5,41.5,55.2,56.0,63.3,2,0,0,1,0,0,41.6,31.5,46.7,28.5,22.6,31.0,12.3,54.6,At-Risk,40.4,0.5989
3641,MCA,Electronics & Communication,1,Data Engineering,AI Research Scientist,Research Labs/Academia,Higher Studies/Research,6.87,79.2,3,4.2,3.3,8.1,5.0,72.3,74.4,65.6,70.1,66.1,45.4,70.0,66.0,74.5,73.8,5,0,2,1,3,0,51.4,54.5,49.8,53.6,44.5,47.6,74.9,60.0,Average,46.8,0.359
3642,MCA,AI & Data Science,3,Robotics,Generative AI Engineer,Research Labs/Academia,Career Switch/Upskilling,6.42,62.0,1,0.8,1.9,6.0,4.2,65.2,64.9,77.8,64.1,53.3,60.1,41.2,67.5,61.2,71.9,2,0,0,0,2,0,31.3,57.6,36.6,41.2,47.1,35.2,38.2,62.1,Average,32.3,0.3288
3643,B.Tech/B.E.,Physics,2,Generative AI,MLOps Engineer,AI/ML Product Companies,Higher Studies/Research,5.28,73.9,3,2.2,0.9,6.0,6.3,62.8,56.4,38.0,47.0,51.3,46.8,21.8,24.8,57.8,62.6,0,0,1,0,0,0,51.1,29.3,17.7,23.7,34.9,21.8,56.5,53.6,At-Risk,32.0,0.4592
3644,B.Tech/B.E.,Physics,4,Classical ML,NLP Engineer,GenAI Startups,Higher Studies/Research,7.57,81.0,0,5.2,2.0,6.7,4.5,76.4,77.1,58.2,37.5,46.3,63.2,40.0,61.4,70.0,75.3,3,1,1,2,1,0,44.9,46.7,43.3,33.6,48.3,33.3,31.8,79.8,Good,44.8,0.4785
3645,BCA,Information Technology,1,Applied Research,Applied Scientist,AI/ML Product Companies,Job Placement,7.43,76.6,1,7.0,4.3,6.8,4.7,85.9,69.7,65.5,52.3,66.6,75.7,67.2,66.2,53.3,70.2,4,1,4,3,3,5,41.1,56.2,55.0,50.5,47.9,56.5,62.9,75.7,Good,55.9,0.655
3646,BCA,Electronics & Communication,3,Classical ML,Applied Scientist,AI/ML Product Companies,Job Placement,6.75,73.8,2,2.9,1.4,4.4,5.7,66.3,61.2,67.9,68.4,73.8,46.4,47.0,63.6,71.5,60.2,5,0,2,0,2,0,61.0,66.7,54.4,33.7,43.2,41.2,66.3,55.7,At-Risk,43.7,0.3617
3647,BCA,Statistics,1,Classical ML,NLP Engineer,GenAI Startups,Career Switch/Upskilling,6.03,78.2,4,3.2,4.1,6.0,4.8,66.4,58.7,64.9,41.0,60.7,52.4,55.9,49.7,38.9,44.4,5,2,3,1,6,0,40.0,55.5,56.8,50.5,49.1,37.6,35.2,60.6,Average,36.9,0.5893
3648,B.Tech/B.E.,Civil Engineering,3,Classical ML,AI Transformation Consultant,AI/ML Product Companies,Freelance/Remote Work,6.24,71.8,0,2.5,4.0,6.5,8.1,76.7,63.8,52.6,37.8,38.5,53.2,50.1,58.6,45.2,80.6,5,1,1,1,0,1,44.7,45.1,34.4,28.1,49.4,30.6,22.9,64.3,Average,45.5,0.5166
3649,B.Tech/B.E.,Civil Engineering,2,NLP,Data Analyst,Consulting,Career Switch/Upskilling,6.37,61.3,3,2.7,2.1,4.7,6.9,70.5,63.9,57.2,50.7,56.4,52.0,24.0,52.2,65.7,62.5,2,0,1,0,0,0,31.9,30.6,39.6,28.3,34.7,28.7,39.4,53.1,At-Risk,28.8,0.0657
3650,B.Tech/B.E.,Food Technology,3,MLOps,Data Analyst,Analytics/Data Services,Career Switch/Upskilling,7.73,79.4,2,5.5,5.8,6.2,3.8,70.5,80.3,69.7,69.5,48.6,56.1,79.0,55.5,35.8,58.7,6,3,4,1,1,1,52.2,74.2,52.2,66.2,55.4,56.7,54.0,73.1,Good,54.9,0.6938
3651,B.Tech/B.E.,Electronics & Communication,1,Classical ML,AI/ML Engineer,AI/ML Product Companies,Career Switch/Upskilling,7.65,74.4,1,3.7,1.7,7.4,5.9,79.6,73.0,71.3,62.7,63.1,48.4,15.7,62.3,66.3,67.3,2,0,0,0,1,0,40.9,47.7,33.1,20.5,53.4,18.4,66.4,73.0,Good,34.7,0.307
3652,B.Tech/B.E.,Mass Communication,3,Generative AI,Reinforcement Learning Engineer,GenAI Startups,Freelance/Remote Work,6.86,88.2,2,4.2,3.1,6.9,4.6,72.5,78.3,64.6,70.9,64.2,34.3,42.7,58.1,70.0,71.9,2,1,5,0,3,0,40.1,65.4,57.0,46.2,58.6,39.2,66.0,66.7,Average,42.2,0.4174
3653,B.Tech/B.E.,Robotics,3,NLP,Conversational AI Engineer,Freelance/Remote-Global,Job Placement,6.6,80.0,1,3.8,4.0,6.0,5.3,68.8,62.8,65.0,40.2,64.7,59.8,70.4,53.1,59.6,55.5,4,2,2,1,3,0,54.9,56.4,35.8,32.2,43.7,44.3,48.8,74.5,Good,49.4,0.4048
3654,B.Tech/B.E.,Information Technology,4,NLP,Data Scientist,AI/ML Product Companies,Career Switch/Upskilling,8.1,79.7,0,4.9,3.3,5.6,5.0,90.2,82.6,79.2,77.6,76.6,67.5,57.6,75.4,57.6,63.8,6,0,2,0,2,0,49.9,55.1,29.0,32.2,48.1,55.6,70.1,89.0,Excellent,50.7,0.8274
3655,B.Tech/B.E.,Robotics,3,Generative AI,Data Analyst,Consulting,Job Placement,6.45,75.1,0,3.4,3.0,5.8,3.5,65.0,60.9,67.2,51.2,58.4,34.3,38.9,56.4,53.8,70.9,1,1,1,1,2,0,46.5,46.0,29.6,47.3,24.4,39.4,82.4,90.6,Excellent,40.2,0.2875
3656,B.Tech/B.E.,Electronics & Instrumentation,2,Computer Vision,Data Analyst,Core Product Engineering,Job Placement,7.26,90.6,0,5.4,2.6,6.1,7.1,81.9,87.2,51.1,74.2,75.0,69.2,35.3,72.3,47.3,52.7,2,0,4,1,2,1,47.6,41.3,43.5,42.0,49.2,36.6,55.2,86.7,Excellent,47.9,0.2727
3657,MCA,Information Technology,3,MLOps,Software Engineer Backend,AI/ML Product Companies,Entrepreneurship/Startup,6.64,87.8,1,5.5,3.1,5.9,3.7,59.5,71.6,74.7,66.5,73.1,56.7,44.3,55.0,77.6,61.7,3,2,2,1,3,1,58.5,50.3,41.2,52.3,56.9,42.5,64.2,61.5,Average,42.0,0.4213
3658,B.Tech/B.E.,Commerce,3,NLP,NLP Engineer,AI/ML Product Companies,Job Placement,6.46,84.3,0,1.0,2.4,5.7,7.2,59.7,64.5,64.6,56.9,56.2,57.8,40.8,50.7,87.2,74.3,2,0,1,1,1,0,71.6,57.7,62.1,44.6,37.0,38.3,67.9,75.1,Good,49.7,0.8251
3659,M.Tech/M.E.,Statistics,4,Applied Research,AI/ML Engineer,AI/ML Product Companies,Entrepreneurship/Startup,6.72,78.8,1,4.1,4.3,6.8,4.8,73.1,75.9,65.1,56.5,86.9,32.0,46.4,59.4,66.7,63.0,4,1,3,1,0,0,48.3,31.9,55.3,25.0,52.9,41.9,41.2,63.6,Average,49.2,0.8713
3660,BS (Data Science & AI),AI & Data Science,2,NLP,Analytics Engineer,Analytics/Data Services,Freelance/Remote Work,8.35,77.6,0,2.4,3.0,7.4,5.8,80.3,93.1,61.2,72.2,58.1,66.0,62.1,77.3,75.0,62.0,4,2,1,1,4,1,40.6,56.2,67.0,45.4,46.3,44.6,68.2,78.5,Good,52.9,0.5834
3661,B.Tech/B.E.,AI & Data Science,4,MLOps,Reinforcement Learning Engineer,Analytics/Data Services,Entrepreneurship/Startup,6.57,66.5,1,2.3,0.8,5.7,5.8,80.3,64.3,44.1,47.3,57.4,44.2,48.1,80.4,62.4,57.8,2,1,0,3,1,0,52.3,40.3,41.6,23.3,27.4,40.5,39.8,63.7,Average,43.5,0.3627
3662,BCA,Computer Science,1,Classical ML,Reinforcement Learning Engineer,GenAI Startups,Career Switch/Upskilling,7.52,89.9,1,6.1,0.0,8.6,5.4,72.1,75.7,83.6,64.9,66.9,46.7,66.0,65.6,81.3,75.7,4,0,1,1,2,1,60.2,46.4,41.4,25.3,55.4,40.2,73.6,70.4,Average,48.1,0.7256
3663,B.Tech/B.E.,Robotics,2,Generative AI,Cloud DevOps Engineer,Government/PSU,Career Switch/Upskilling,7.29,83.8,1,3.2,3.6,5.6,6.8,77.5,79.1,61.9,73.4,60.7,51.9,61.8,70.5,92.3,82.3,3,1,2,3,3,1,69.4,61.0,41.4,34.0,59.5,48.8,61.4,70.9,Average,52.7,0.4628
3664,M.Tech/M.E.,Chemical Engineering,2,Computer Vision,AI Trainer RLHF Specialist,AI/ML Product Companies,Freelance/Remote Work,9.02,92.4,0,5.3,2.2,6.5,3.9,86.4,87.3,61.5,70.8,63.4,64.3,63.7,79.8,63.1,76.5,4,2,2,1,5,1,42.5,55.8,52.0,40.3,56.8,43.8,34.2,95.5,Excellent,58.7,0.9271
3665,B.Tech/B.E.,Metallurgical Engineering,3,Classical ML,AI/ML Engineer,Government/PSU,Higher Studies/Research,5.8,88.5,3,4.8,5.1,6.4,3.3,59.9,61.4,58.1,38.3,34.8,39.0,62.9,35.3,54.0,51.4,4,4,2,2,0,0,52.8,39.7,58.5,35.2,37.1,36.7,33.6,56.9,At-Risk,37.7,0.4288
3666,BS (Data Science & AI),Electronics & Communication,1,Computer Vision,Software Engineer Backend,Research Labs/Academia,Career Switch/Upskilling,5.64,73.6,1,2.3,3.6,5.7,7.0,61.1,58.4,59.0,46.5,59.2,58.6,45.6,61.6,98.5,83.7,4,1,1,0,2,0,43.7,59.3,43.9,51.3,33.8,35.5,51.5,60.3,Average,41.4,0.1429
3667,B.Tech/B.E.,Aerospace Engineering,4,MLOps,Reinforcement Learning Engineer,Research Labs/Academia,Government Exams,7.08,82.5,2,4.7,3.0,7.3,5.2,65.8,68.5,65.7,46.1,53.9,54.0,55.8,41.7,85.2,68.1,3,1,2,2,0,0,36.4,49.7,48.2,42.3,43.3,41.4,46.4,69.1,Good,47.1,0.4605
3668,BCA,Computer Science,3,MLOps,MLOps Engineer,FinTech,Higher Studies/Research,9.3,82.6,0,6.6,4.1,7.3,6.2,88.4,82.5,81.8,81.8,64.6,86.8,48.2,79.8,61.2,71.5,6,2,3,2,5,0,61.5,65.3,42.0,58.4,66.7,48.5,83.4,96.0,Excellent,60.0,0.9108
3669,MSc,Automobile Engineering,2,Data Engineering,AI Transformation Consultant,Autonomous Systems/Robotics,Freelance/Remote Work,6.09,90.2,3,5.1,4.6,6.6,6.6,61.2,69.1,60.9,55.3,50.7,60.3,71.6,52.0,65.5,68.0,6,2,3,3,2,1,58.1,47.8,51.0,48.1,61.5,48.1,48.9,64.5,Average,51.1,0.5392
3670,MSc,Environmental Engineering,1,Applied Research,Cloud DevOps Engineer,Core Product Engineering,Government Exams,6.04,63.9,1,3.2,2.1,5.4,6.5,71.7,69.6,67.8,59.2,55.0,72.2,63.1,60.9,53.5,71.5,1,1,2,2,1,0,32.7,47.7,42.5,28.3,35.0,40.0,46.9,53.8,At-Risk,31.7,0.212
3671,B.Tech/B.E.,Information Technology,1,Robotics,Cloud DevOps Engineer,Core Product Engineering,Government Exams,6.9,76.0,1,4.8,4.4,7.5,4.8,67.8,72.7,67.3,64.6,44.9,59.4,60.1,53.6,40.2,55.2,4,0,3,2,2,1,43.8,56.6,58.5,35.3,51.5,48.1,60.6,65.3,Average,49.0,0.5022
3672,MSc,Information Technology,1,Applied Research,Generative AI Engineer,AI/ML Product Companies,Higher Studies/Research,7.73,77.7,0,3.4,0.6,5.9,4.7,70.6,65.8,51.6,44.1,68.7,65.4,44.1,58.0,50.2,71.3,0,2,3,1,0,0,19.5,45.0,38.1,39.9,55.2,37.4,48.3,75.9,Good,41.1,0.7858
3673,B.Tech/B.E.,Mass Communication,4,NLP,Computer Vision Engineer,Core Product Engineering,Government Exams,8.31,89.5,0,4.1,0.4,6.3,5.1,80.1,82.8,49.0,38.3,42.2,73.9,23.4,67.6,62.8,55.1,2,0,3,0,0,0,32.1,28.8,36.2,11.7,55.0,23.4,48.3,87.2,Excellent,36.9,0.1099
3674,M.Tech/M.E.,Electrical Engineering,4,Applied Research,Robotics Engineer,Core Product Engineering,Higher Studies/Research,8.49,74.5,0,3.4,3.9,6.0,4.6,92.4,78.5,53.5,87.2,59.9,78.5,66.2,65.4,78.3,87.1,2,0,2,2,2,0,32.8,63.1,60.8,47.1,49.2,47.0,48.2,82.6,Excellent,58.5,0.5511
3675,BCA,Information Technology,4,Generative AI,AI Transformation Consultant,Consulting,Higher Studies/Research,6.49,69.3,1,1.7,3.1,7.6,5.2,63.0,56.9,65.7,62.5,52.0,37.2,68.4,43.2,46.1,71.9,6,1,2,1,0,0,52.1,48.1,49.3,47.2,37.0,38.8,70.6,60.3,Average,44.6,0.145
3676,MCA,Information Technology,2,Data Engineering,Data Analyst,Consulting,Higher Studies/Research,7.59,86.7,0,3.1,3.6,5.5,5.3,80.4,76.6,74.8,69.9,60.4,51.1,63.6,49.9,58.9,71.2,4,3,3,1,1,0,42.5,61.4,55.1,42.2,61.5,41.5,80.6,74.2,Good,56.4,0.4246
3677,BCA,Information Technology,2,Data Engineering,AI Product Manager,AI/ML Product Companies,Entrepreneurship/Startup,7.13,79.4,0,5.0,2.6,6.9,3.8,75.0,61.9,56.5,67.0,53.5,45.8,77.0,66.4,48.0,47.5,3,2,3,0,5,0,36.9,59.7,29.6,6.6,41.4,33.1,62.6,68.8,Average,43.7,0.8671
3678,MCA,Information Technology,2,NLP,AI Research Scientist,GenAI Startups,Career Switch/Upskilling,7.25,72.4,0,3.5,2.8,6.1,4.8,73.2,72.5,75.9,50.1,69.7,41.2,43.2,62.7,69.0,65.5,4,0,1,1,2,2,57.6,58.7,40.7,37.9,48.4,30.1,37.5,80.5,Good,48.6,0.7902
3679,B.Tech/B.E.,Metallurgical Engineering,3,Robotics,Generative AI Engineer,GenAI Startups,Entrepreneurship/Startup,7.5,78.7,1,3.2,1.3,7.0,3.3,85.7,86.3,52.0,55.7,66.7,57.4,31.9,63.0,44.4,56.4,0,0,2,1,2,0,41.0,33.5,27.8,33.8,46.2,26.9,40.5,79.6,Good,38.5,0.5407
3680,B.Tech/B.E.,Computer Science,2,Applied Research,Data Scientist,Analytics/Data Services,Higher Studies/Research,6.47,54.3,0,2.3,1.2,6.0,6.6,63.8,57.1,55.5,26.0,46.6,51.1,25.8,56.0,77.0,68.8,3,2,0,2,0,0,25.1,29.8,47.0,31.4,31.0,33.5,37.0,62.2,Average,45.1,0.4048
3681,MSc,Statistics,3,Generative AI,Data Analyst,Consulting,Job Placement,7.26,78.8,2,4.7,3.5,6.4,4.5,74.3,77.3,61.8,71.5,66.0,69.0,64.6,59.0,39.2,57.8,5,1,2,2,4,1,64.0,47.1,38.5,28.0,40.5,41.8,64.1,73.6,Good,46.8,0.4544
3682,PhD,Computer Science,4,Computer Vision,MLOps Engineer,AI/ML Product Companies,Freelance/Remote Work,7.52,90.5,0,4.6,1.9,6.1,6.9,79.0,78.8,40.4,61.6,41.4,62.8,36.1,60.1,51.9,60.5,3,1,0,2,1,0,36.7,57.7,50.2,50.3,59.8,26.4,54.2,79.6,Good,45.0,0.4124
3683,BCA,Computer Science,1,Applied Research,NLP Engineer,AI/ML Product Companies,Government Exams,8.04,89.9,0,3.3,0.5,8.7,4.1,85.4,82.1,40.1,41.1,60.0,66.2,28.9,62.5,78.4,65.1,2,0,4,1,0,0,47.4,17.0,51.6,19.1,51.1,36.8,39.7,86.9,Excellent,42.1,0.6202
3684,B.Tech/B.E.,Physics,2,Computer Vision,AI Research Scientist,Research Labs/Academia,Higher Studies/Research,6.38,79.8,1,3.5,1.9,6.0,7.5,75.8,75.0,89.8,79.0,76.4,61.1,56.9,57.5,52.9,68.6,4,1,2,1,1,2,45.8,58.3,49.8,45.3,42.5,51.0,66.6,66.3,Average,46.8,0.3773
3685,MCA,Information Technology,3,Data Engineering,Data Analyst,Government/PSU,Career Switch/Upskilling,6.72,75.0,1,3.9,2.0,6.1,5.7,62.2,78.6,63.7,58.0,54.7,45.4,34.4,52.5,54.5,57.5,3,1,3,2,1,1,25.8,38.3,35.4,14.3,48.0,35.4,51.6,74.1,Good,46.4,0.1314
3686,B.Tech/B.E.,Commerce,1,Applied Research,Software Engineer Backend,AI/ML Product Companies,Career Switch/Upskilling,7.11,88.4,0,3.2,3.8,5.2,3.1,79.8,82.4,52.7,56.5,47.1,72.9,63.5,70.5,44.0,63.1,6,2,5,2,0,0,34.9,66.0,52.3,45.6,58.6,46.6,35.5,87.6,Excellent,49.3,0.5627
3687,MCA,Information Technology,1,Applied Research,AI Solutions Architect,Consulting,Entrepreneurship/Startup,6.72,78.7,0,4.5,2.2,8.1,2.7,74.7,61.0,72.2,74.8,49.3,53.6,58.3,57.8,35.3,50.7,4,0,2,1,3,1,57.6,58.7,33.6,22.7,49.1,38.6,50.2,70.2,Good,51.4,0.6307
3688,BCA,Computer Science,2,Robotics,Reinforcement Learning Engineer,GenAI Startups,Government Exams,6.74,74.2,1,5.1,2.7,8.1,4.8,74.2,73.5,66.9,50.6,54.4,31.4,56.8,50.1,46.6,59.9,4,1,2,1,3,0,38.2,58.1,40.7,34.0,39.5,44.2,53.4,72.6,Good,45.0,0.2767
3689,B.Tech/B.E.,Aerospace Engineering,3,MLOps,NLP Engineer,AI/ML Product Companies,Government Exams,7.02,81.2,4,5.0,5.0,5.7,7.8,71.3,61.3,72.2,64.5,57.7,75.7,49.5,66.9,46.3,65.8,4,0,2,2,3,0,43.3,69.9,50.9,48.9,52.2,46.0,60.6,52.3,At-Risk,46.1,0.7564
3690,B.Tech/B.E.,Commerce,2,Data Engineering,Data Engineer,Analytics/Data Services,Government Exams,7.67,73.5,0,2.3,1.2,5.7,3.5,77.7,82.6,25.0,54.3,59.3,57.2,42.8,73.7,80.0,61.1,0,0,1,0,0,1,16.4,40.3,54.6,23.2,38.6,24.5,32.6,80.8,Good,40.4,0.2784
3691,BCA,AI & Data Science,2,Generative AI,Generative AI Engineer,AI/ML Product Companies,Job Placement,8.41,93.7,0,5.1,2.3,6.5,4.9,88.6,90.1,73.5,82.6,67.0,72.1,72.7,82.3,72.7,85.9,2,1,1,0,2,1,54.4,63.6,30.4,62.5,60.2,41.9,81.2,90.4,Excellent,54.2,0.831
3692,BCA,Statistics,1,Applied Research,Data Scientist,AI/ML Product Companies,Entrepreneurship/Startup,6.81,64.8,0,3.2,4.1,6.5,5.8,67.3,63.6,56.5,53.0,66.5,49.7,60.0,54.4,38.8,70.4,3,2,1,2,0,0,30.3,62.6,33.4,37.3,58.8,35.1,55.2,65.9,Average,47.9,0.669
3693,B.Tech/B.E.,Physics,4,Generative AI,Data Analyst,Analytics/Data Services,Entrepreneurship/Startup,6.21,75.6,1,5.9,3.8,6.4,4.4,60.7,70.5,79.7,47.3,79.9,55.2,51.2,47.9,68.1,67.5,6,2,2,1,0,0,64.0,66.9,48.4,45.2,38.8,39.0,69.0,54.3,At-Risk,52.2,0.7622
3694,B.Tech/B.E.,AI & Data Science,1,Classical ML,Software Engineer Full Stack,Freelance/Remote-Global,Job Placement,7.26,98.2,1,6.3,4.9,6.7,4.5,80.4,66.0,67.5,53.2,57.0,74.9,65.0,47.7,43.7,78.4,5,4,5,3,2,1,44.9,58.7,57.4,39.5,62.2,49.5,53.0,72.2,Good,59.8,0.6486
3695,MSc,Robotics,3,NLP,Applied Scientist,GenAI Startups,Higher Studies/Research,7.14,75.6,2,5.4,2.8,5.2,5.0,66.9,63.4,59.4,45.0,35.9,52.0,38.7,51.8,87.7,72.1,0,2,2,2,1,0,41.6,32.0,54.1,45.4,49.1,38.2,40.8,69.4,Average,45.3,0.5097
3696,B.Tech/B.E.,Biotechnology,1,Applied Research,Cloud DevOps Engineer,AI/ML Product Companies,Freelance/Remote Work,8.72,87.2,0,3.5,3.5,5.8,6.7,85.4,80.3,86.3,77.5,70.1,84.2,58.8,68.1,60.7,71.8,4,1,1,2,3,1,38.5,50.7,46.5,26.2,52.3,48.5,86.3,81.7,Good,50.3,0.8084
3697,BCA,Robotics,4,Computer Vision,Software Engineer Backend,AI/ML Product Companies,Freelance/Remote Work,5.72,76.2,0,6.0,2.4,6.8,3.4,68.6,68.7,61.2,47.3,44.6,55.9,41.5,56.0,77.8,65.8,3,1,4,3,2,1,47.1,70.2,44.0,38.7,51.1,39.0,52.6,48.4,At-Risk,52.7,0.7223
3698,MCA,Information Technology,3,Data Engineering,NLP Engineer,GenAI Startups,Higher Studies/Research,5.63,76.4,2,3.9,4.0,8.0,4.8,64.4,64.4,51.1,41.8,50.0,47.1,42.8,59.9,63.0,63.3,4,3,1,1,0,0,44.2,49.0,46.5,46.5,47.3,37.1,61.8,56.8,Average,40.7,0.4086
3699,B.Tech/B.E.,AI & Data Science,1,Computer Vision,Analytics Engineer,FinTech,Government Exams,7.03,63.0,1,3.1,3.7,6.4,5.7,61.8,58.2,61.7,69.7,51.1,61.5,51.0,63.4,66.3,81.1,6,3,0,1,2,0,46.5,55.7,59.3,33.7,46.9,45.7,45.9,52.4,At-Risk,51.4,0.5483
3700,M.Tech/M.E.,Aerospace Engineering,4,Computer Vision,Data Scientist,Core Product Engineering,Higher Studies/Research,5.89,94.2,0,5.3,3.5,7.4,6.3,72.2,62.6,66.2,51.8,62.9,51.6,68.9,50.3,67.5,56.8,6,2,4,1,1,0,61.0,59.0,48.8,52.0,88.1,49.5,58.6,69.8,Good,52.1,0.56
3701,BCA,Computer Science,3,Generative AI,Analytics Engineer,Analytics/Data Services,Higher Studies/Research,7.07,75.2,1,3.9,1.6,4.9,6.3,68.4,67.1,71.9,56.3,58.0,53.2,29.4,66.7,45.2,51.9,5,3,2,2,3,0,40.6,42.5,45.8,43.4,32.7,47.7,53.4,66.8,Average,46.9,0.2834
3702,B.Tech/B.E.,AI & Data Science,3,Generative AI,Applied Scientist,AI/ML Product Companies,Government Exams,8.18,59.8,0,4.7,2.9,5.9,5.8,86.4,77.4,52.3,62.9,47.4,78.1,74.1,75.8,71.0,98.9,3,1,0,0,1,5,34.8,49.3,41.6,30.3,48.6,35.7,44.0,80.8,Good,50.7,0.7575
3703,BCA,Information Technology,2,Classical ML,Data Engineer,Analytics/Data Services,Entrepreneurship/Startup,5.79,58.8,2,2.8,3.5,7.0,5.3,60.9,48.8,50.8,27.7,64.2,28.6,41.8,45.9,42.7,45.1,1,0,4,0,0,0,46.2,43.7,33.1,26.8,37.7,24.2,37.9,51.9,At-Risk,32.4,0.2035
3704,B.Tech/B.E.,Mechanical Engineering,1,NLP,Software Engineer Backend,Analytics/Data Services,Government Exams,8.08,76.5,0,5.7,0.6,6.9,6.4,82.2,65.0,61.5,50.4,45.3,63.9,51.8,63.5,69.3,77.3,2,2,3,1,1,0,41.5,30.2,37.3,28.6,63.0,38.4,46.3,75.4,Good,42.8,0.3051
3705,M.Tech/M.E.,Aerospace Engineering,2,Generative AI,Reinforcement Learning Engineer,Research Labs/Academia,Freelance/Remote Work,6.62,79.9,1,5.0,1.9,6.3,3.9,68.9,55.7,48.9,39.8,47.8,34.7,40.3,61.8,70.7,58.6,2,2,3,2,1,0,18.7,22.0,47.8,30.0,19.4,33.3,29.3,58.0,Average,43.4,0.204
3706,B.Tech/B.E.,Chemistry,2,Computer Vision,Applied Scientist,AI/ML Product Companies,Freelance/Remote Work,8.39,82.3,0,3.1,2.3,6.3,2.9,73.1,80.8,36.2,65.1,47.6,81.0,66.7,68.4,86.5,97.7,2,2,2,1,1,4,31.2,23.4,45.0,34.8,48.3,35.5,52.9,86.4,Excellent,51.6,0.7127
3707,B.Tech/B.E.,Biotechnology,1,Computer Vision,Generative AI Engineer,AI/ML Product Companies,Job Placement,7.36,79.4,0,3.3,4.6,6.8,4.3,71.8,73.3,59.2,76.9,56.9,62.0,60.0,66.5,61.0,67.7,5,3,3,0,2,1,46.3,47.6,63.7,39.6,60.0,38.8,54.5,84.5,Excellent,61.9,0.9191
3708,MCA,Information Technology,1,Data Engineering,Analytics Engineer,Analytics/Data Services,Freelance/Remote Work,7.9,87.7,0,5.0,1.1,5.8,4.0,82.7,80.3,44.9,59.5,50.0,60.3,33.7,69.6,53.2,71.9,2,1,4,1,0,0,51.9,51.5,28.0,33.7,45.2,36.2,46.4,83.1,Excellent,42.8,0.1662
