degree,branch,year,cgpa,attendance,study_hours,self_learning_hours,sleep_hours,screen_time,assignment_score,internal_marks,backlogs,projects_count,hackathons_count,certifications_count,github_activity_score,linkedin_activity_score,programming_score,sql_score,dsa_score,communication_score,aptitude_score,internships_count,resume_score,ats_score,goal,target_role,academic_score,academic_category,employability_score,placement_probability,sector
B.Tech,ECE,4,7.77,64,4.3,1.0,7.0,6.8,89,83,3,3,2,2,69,53,64,79,50,69,79,1,68,88,Research,Frontend Developer,51.2,At Risk,58.9,53.5,Tech
B.Tech,IT,3,8.99,93,5.7,4.0,6.5,4.6,100,99,0,5,3,6,94,60,75,55,52,76,82,2,82,87,Placement,Business Analyst,90.6,Excellent,77.4,80.5,Tech
B.Tech,ECE,4,8.12,86,6.2,3.0,7.8,4.4,98,97,0,6,3,8,71,32,62,57,47,67,60,1,75,85,Higher Studies,Data Analyst,78.1,Good,79.0,72.8,Tech
BCA,General,3,7.17,62,3.8,3.8,6.3,5.6,83,75,0,5,4,6,75,48,90,41,61,49,53,2,74,94,Placement,Backend Developer,64.8,Average,75.6,75.7,Tech
Law,Criminal,2,8.32,76,5.9,2.4,5.1,4.5,100,97,1,6,4,5,66,57,89,65,76,74,79,1,83,98,Placement,Product Manager,75.6,Good,81.6,59.1,Law
BBA,Marketing,3,6.65,70,3.9,2.4,6.7,8.4,88,77,2,7,3,5,48,40,76,65,68,49,44,0,65,81,Government Job,UI/UX Designer,52.3,At Risk,56.6,53.4,Management
BBA,Finance,3,8.23,72,5.7,3.9,7.2,8.1,100,97,1,4,4,5,82,71,66,63,41,61,71,2,53,85,Government Job,Data Analyst,77.5,Good,62.2,48.5,Management
B.Tech,AI&DS,4,8.08,81,4.6,1.4,7.0,7.0,88,82,0,3,1,4,40,39,53,64,57,61,65,2,61,74,Research,QA Engineer,71.6,Average,59.9,50.9,Tech
BCA,General,1,6.68,67,2.8,1.5,6.9,5.7,82,83,0,1,3,2,52,30,69,50,37,50,48,0,38,63,Research,DevOps Engineer,58.6,Average,37.2,38.6,Tech
B.Tech,ECE,1,7.47,80,2.0,3.4,7.4,3.2,86,92,3,4,3,4,49,78,55,65,58,54,38,0,59,67,Placement,Cybersecurity Analyst,49.6,At Risk,45.1,56.2,Tech
B.Tech,ECE,2,6.75,64,3.6,4.1,6.3,3.7,94,90,2,4,4,4,68,46,85,57,42,61,64,1,68,91,Placement,Full Stack Developer,50.9,At Risk,60.4,78.1,Tech
B.Tech,AI&DS,3,7.82,64,4.8,4.0,6.5,6.1,91,89,1,5,4,5,92,69,88,78,54,66,78,2,84,79,Freelancing,AI Engineer,65.3,Average,78.9,55.8,Tech
B.Tech,AI&DS,2,7.17,65,4.9,3.1,5.5,7.9,90,88,2,6,4,6,78,59,77,60,53,67,63,1,73,84,Placement,Business Analyst,56.1,Average,78.1,83.6,Tech
B.Tech,ECE,2,7.81,73,4.9,2.5,6.1,6.9,89,96,1,3,3,2,66,28,77,44,71,56,50,0,35,66,Higher Studies,Data Scientist,71.0,Average,50.4,23.2,Tech
BBA,HR,1,7.98,62,5.8,1.8,7.9,8.6,94,93,1,3,2,2,55,57,56,65,47,74,60,0,58,76,Higher Studies,Data Analyst,65.4,Average,42.5,26.2,Management
BCA,General,3,7.45,62,2.8,2.7,7.8,8.7,84,87,3,2,1,3,52,50,51,64,36,48,50,1,59,63,Research,DevOps Engineer,48.4,At Risk,37.1,66.3,Tech
B.Tech,AI&DS,4,7.59,74,4.1,3.3,6.3,7.4,91,87,1,4,3,5,54,24,83,69,64,34,42,1,63,77,Higher Studies,AI Engineer,65.0,Average,68.1,72.9,Tech
B.Tech,ECE,3,8.18,69,4.3,1.5,7.5,6.3,90,87,3,1,3,2,78,47,38,74,41,62,58,0,48,61,Placement,QA Engineer,54.0,At Risk,26.6,44.9,Tech
B.Tech,IT,2,7.05,64,4.2,2.4,6.7,3.5,85,81,2,6,4,4,52,46,74,54,37,59,66,1,77,77,Startup,QA Engineer,53.0,At Risk,62.1,64.0,Tech
BBA,Marketing,3,7.01,74,4.5,3.2,6.3,3.2,89,82,3,5,0,4,41,56,48,57,34,75,65,1,74,62,Placement,Product Manager,46.9,At Risk,46.4,52.2,Management
B.Tech,IT,2,7.72,67,6.5,4.4,6.4,6.9,95,98,2,10,6,8,100,41,84,70,81,68,75,2,100,100,Startup,Product Manager,67.8,Average,95.9,58.4,Tech
B.Com,General,2,7.57,56,5.6,2.3,5.5,5.7,87,91,0,4,1,3,70,63,69,77,92,76,70,0,53,64,Higher Studies,Product Manager,67.1,Average,60.4,57.6,Commerce
B.Com,General,1,6.82,56,4.3,2.0,7.3,7.4,83,83,2,3,2,2,50,52,67,52,35,75,62,0,39,68,Startup,Business Analyst,44.8,At Risk,34.9,36.4,Commerce
Law,Criminal,3,7.6,83,4.2,1.7,7.0,5.4,93,88,0,3,2,3,42,53,63,57,66,61,60,1,70,68,Government Job,Cybersecurity Analyst,74.2,Average,60.9,30.6,Law
BCA,General,1,7.15,65,4.0,2.0,6.2,4.5,79,75,2,3,3,3,52,52,67,70,55,50,53,0,49,59,Freelancing,Full Stack Developer,44.4,At Risk,51.5,54.9,Tech
BCA,General,4,9.14,89,6.0,3.3,7.9,6.0,100,100,0,8,5,5,91,77,63,74,65,68,77,2,87,77,Government Job,QA Engineer,87.3,Good,84.0,80.3,Tech
Law,Criminal,1,7.27,68,4.2,3.0,7.2,6.0,82,77,0,4,1,4,66,58,62,50,44,61,66,1,69,67,Freelancing,Product Manager,62.8,Average,65.4,68.6,Law
B.Tech,CSE,3,7.15,69,3.9,0.7,7.3,5.3,85,82,3,3,2,3,28,28,57,57,41,46,54,0,36,67,Placement,Machine Learning Engineer,44.7,At Risk,27.4,52.1,Tech
BCA,General,2,6.79,62,3.0,3.1,6.5,7.2,81,78,2,6,4,4,75,44,80,46,70,51,53,0,52,68,Placement,Cloud Engineer,45.5,At Risk,56.4,50.5,Tech
BBA,HR,2,8.78,65,5.4,2.3,5.9,3.7,96,97,1,5,3,2,51,54,59,57,69,63,71,1,71,86,Placement,Data Analyst,69.9,Average,67.9,67.5,Management
Law,Corporate,2,7.17,76,4.4,3.4,6.4,7.8,94,82,2,5,2,4,54,37,83,66,46,55,53,1,62,76,Placement,Data Analyst,53.1,At Risk,58.1,52.1,Law
BBA,Marketing,1,7.7,65,3.7,3.8,5.8,7.6,92,83,2,7,3,3,75,65,74,69,69,90,77,3,88,81,Startup,Product Manager,58.7,Average,85.0,74.2,Management
B.Tech,ECE,1,7.51,66,3.6,2.2,7.7,6.5,84,84,2,3,1,1,62,35,63,72,45,71,54,1,58,88,Higher Studies,Data Analyst,54.8,At Risk,63.1,78.2,Tech
BBA,Finance,3,6.68,43,3.9,1.1,6.6,10.3,88,78,1,3,2,1,42,69,55,70,37,63,76,0,38,64,Placement,UI/UX Designer,46.5,At Risk,38.6,38.8,Management
B.Tech,ECE,4,8.2,58,4.7,3.7,6.0,6.2,85,82,0,6,2,4,71,42,68,71,46,45,55,2,78,89,Government Job,Data Engineer,71.0,Average,71.4,38.9,Tech
BBA,Finance,1,8.4,89,5.5,1.9,6.9,6.3,100,98,0,3,1,2,47,63,80,66,70,79,73,0,60,70,Government Job,Product Manager,84.1,Good,59.1,47.6,Management
BBA,Marketing,2,7.48,68,4.8,2.8,6.8,7.0,81,86,0,5,4,3,68,35,77,89,60,61,74,1,62,81,Placement,Product Manager,69.2,Average,73.2,44.3,Management
B.Com,General,4,7.08,65,3.4,1.1,5.5,6.2,83,76,2,2,1,1,42,68,58,62,48,57,57,0,38,65,Placement,Data Analyst,45.8,At Risk,28.4,26.3,Commerce
B.Tech,IT,3,7.46,77,3.6,3.0,7.9,6.1,95,88,2,4,2,6,57,56,85,51,57,71,61,1,64,87,Placement,Full Stack Developer,62.8,Average,66.5,77.8,Tech
Law,Criminal,4,6.88,81,3.0,2.1,8.4,3.6,84,82,2,4,3,4,56,65,70,34,20,60,70,2,64,63,Placement,Business Analyst,50.3,At Risk,54.8,57.8,Law
B.Tech,IT,2,7.4,66,2.4,1.8,6.1,7.3,83,80,3,6,5,4,85,34,81,64,61,56,61,1,76,98,Startup,AI Engineer,48.1,At Risk,74.8,59.3,Tech
B.Tech,CSE,3,7.29,69,4.2,5.3,6.9,5.3,88,82,1,8,6,8,80,47,95,80,77,77,63,2,86,100,Startup,AI Engineer,64.0,Average,93.4,77.9,Tech
B.Tech,ECE,3,7.52,74,4.4,3.2,6.8,5.2,87,87,0,5,4,4,78,70,72,31,38,60,52,1,69,75,Research,Frontend Developer,67.2,Average,68.6,72.9,Tech
BCA,General,3,8.48,85,5.3,4.7,7.7,3.0,100,100,0,5,4,6,79,68,84,68,53,81,53,2,79,72,Higher Studies,Data Engineer,84.8,Good,80.9,72.6,Tech
BCA,General,2,7.28,80,4.7,2.0,7.1,8.7,89,90,1,4,1,2,46,56,68,55,25,58,66,1,69,64,Freelancing,Business Analyst,64.4,Average,52.9,72.3,Tech
B.Tech,AI&DS,2,8.65,80,5.9,4.2,7.3,4.0,100,100,0,8,5,8,72,54,94,82,82,68,69,2,96,88,Higher Studies,Cloud Engineer,88.5,Good,93.8,68.1,Tech
B.Tech,ECE,2,8.11,65,6.0,4.3,7.0,5.1,92,91,1,6,3,7,69,42,63,54,63,60,67,1,71,90,Placement,Cybersecurity Analyst,66.6,Average,65.7,66.5,Tech
B.Tech,AI&DS,1,7.73,83,4.6,2.1,7.6,5.1,90,86,0,4,2,4,75,63,82,62,53,63,71,0,66,82,Freelancing,Cybersecurity Analyst,71.4,Average,56.9,57.6,Tech
BBA,HR,1,7.73,81,4.7,2.0,6.6,9.5,93,84,1,3,3,4,43,33,83,49,43,64,68,1,63,80,Placement,Product Manager,68.1,Average,56.7,46.6,Management
B.Tech,AI&DS,2,8.29,95,5.6,3.6,7.4,4.5,97,98,0,5,4,6,82,54,71,68,67,60,65,1,67,73,Placement,AI Engineer,85.7,Good,72.2,67.1,Tech
B.Tech,AI&DS,4,6.85,75,4.8,1.7,7.6,5.9,91,86,1,4,2,5,69,53,65,51,41,70,76,1,59,80,Research,UI/UX Designer,56.8,Average,53.4,64.2,Tech
B.Tech,ECE,2,7.56,80,4.7,4.3,6.9,6.9,93,100,0,6,5,7,78,44,91,79,72,51,61,2,85,92,Placement,AI Engineer,74.0,Average,85.0,86.5,Tech
BCA,General,3,8.77,95,5.8,3.5,7.7,6.8,98,94,1,7,3,6,59,45,67,59,61,59,69,1,91,85,Research,Cloud Engineer,82.3,Good,83.4,49.2,Tech
Law,Criminal,4,7.86,59,5.6,2.8,6.8,6.7,89,91,0,6,4,4,71,66,82,61,67,68,68,2,73,78,Higher Studies,Product Manager,68.7,Average,78.2,65.1,Law
B.Tech,ECE,1,6.63,75,2.8,2.3,6.3,5.6,86,83,1,4,2,5,78,51,59,64,56,66,53,1,50,85,Government Job,Cloud Engineer,55.6,Average,68.1,66.6,Tech
BCA,General,2,6.54,60,2.1,3.8,5.8,6.6,76,77,4,6,7,5,78,26,72,70,62,59,53,1,74,85,Freelancing,Full Stack Developer,32.8,At Risk,77.6,81.3,Tech
BBA,HR,2,7.76,68,4.6,1.5,8.1,6.3,93,94,2,2,1,3,59,51,42,39,36,54,58,0,49,79,Higher Studies,Data Analyst,60.1,Average,27.3,45.9,Management
B.Tech,IT,3,7.76,72,4.9,4.4,7.0,7.2,88,84,0,5,3,3,76,59,72,53,66,51,48,1,71,64,Freelancing,DevOps Engineer,65.0,Average,64.9,59.3,Tech
B.Com,General,4,6.77,61,2.4,1.0,6.9,5.9,79,73,2,1,3,4,45,38,79,47,59,54,48,1,46,75,Placement,Business Analyst,45.3,At Risk,55.6,43.8,Commerce
BBA,Finance,1,7.82,60,5.2,3.3,6.4,10.3,87,83,1,7,6,6,82,59,97,83,73,73,61,2,88,87,Freelancing,Business Analyst,65.8,Average,84.2,88.5,Management
BBA,Marketing,3,8.26,77,5.4,2.6,6.6,6.5,95,95,0,4,4,4,63,59,70,57,55,64,61,1,53,79,Startup,Data Analyst,82.6,Good,55.3,53.8,Management
BBA,HR,1,7.6,87,3.9,2.1,5.9,7.4,95,98,0,3,4,5,59,71,84,62,47,76,72,1,69,80,Placement,Product Manager,77.8,Good,70.0,78.6,Management
B.Tech,IT,2,7.55,67,3.7,3.0,7.1,6.6,89,81,2,6,5,3,58,26,66,57,68,54,64,0,54,86,Placement,Backend Developer,50.9,At Risk,58.1,57.4,Tech
B.Tech,ECE,2,7.87,87,4.2,4.3,6.5,3.7,93,81,0,9,6,7,82,65,80,72,41,56,44,1,80,96,Placement,Backend Developer,78.6,Good,92.2,77.9,Tech
Law,Corporate,2,7.35,82,3.3,3.3,6.3,6.1,87,85,1,0,2,2,63,71,70,40,72,65,67,0,47,67,Freelancing,Business Analyst,63.7,Average,36.9,32.7,Law
B.Tech,IT,2,8.77,73,5.5,2.7,6.4,5.3,92,94,2,5,4,5,60,72,74,78,50,54,65,0,72,78,Placement,Cloud Engineer,71.3,Average,76.4,49.1,Tech
BCA,General,2,6.91,60,2.5,2.3,6.8,4.7,74,74,2,4,3,3,55,70,58,56,67,80,65,0,64,71,Placement,UI/UX Designer,42.8,At Risk,47.9,56.6,Tech
BBA,Finance,2,7.34,89,5.9,2.4,6.8,2.0,88,83,0,4,1,4,49,93,42,49,46,64,70,1,62,75,Placement,Business Analyst,70.6,Average,46.2,49.4,Management
B.Tech,ECE,2,8.11,77,6.6,3.3,6.3,7.4,100,98,0,6,5,5,69,65,100,73,65,86,76,2,96,98,Higher Studies,Business Analyst,80.8,Good,95.4,94.4,Tech
B.Tech,AI&DS,2,7.31,73,3.9,1.9,6.9,6.1,88,86,1,4,2,3,60,47,68,50,54,67,52,1,58,70,Placement,QA Engineer,64.8,Average,56.5,40.8,Tech
B.Com,Hons,1,8.19,59,3.8,3.1,5.5,8.3,92,89,2,4,3,1,64,64,71,61,56,72,73,2,61,66,Freelancing,Business Analyst,61.2,Average,60.8,41.3,Commerce
B.Com,General,2,6.43,66,3.6,2.1,6.5,7.0,80,80,2,3,1,3,66,51,62,60,35,58,65,0,58,78,Startup,Data Analyst,44.0,At Risk,54.3,60.7,Commerce
B.Com,General,3,7.62,66,4.0,3.0,5.2,7.0,85,85,1,4,2,3,74,71,79,76,61,75,66,1,90,83,Placement,Data Analyst,58.4,Average,83.4,56.4,Commerce
B.Com,General,1,7.5,74,3.1,2.0,8.4,7.3,80,83,3,3,5,4,61,36,55,56,50,71,52,0,50,67,Placement,Data Analyst,48.4,At Risk,51.9,37.9,Commerce
Law,Criminal,4,8.23,85,5.6,1.7,7.1,6.5,92,93,0,2,0,2,55,53,43,60,35,75,68,1,45,56,Government Job,Business Analyst,78.8,Good,38.3,18.8,Law
B.Tech,ECE,1,7.37,82,2.6,3.1,6.8,7.0,87,85,0,4,4,6,74,51,62,70,50,57,68,0,66,73,Placement,Cybersecurity Analyst,68.6,Average,61.8,48.0,Tech
B.Tech,CSE,3,6.61,64,2.2,1.1,6.5,7.4,77,76,1,2,3,4,72,37,52,68,43,52,52,0,42,70,Higher Studies,Full Stack Developer,50.4,At Risk,38.8,52.3,Tech
BBA,Marketing,2,6.89,76,3.1,1.6,7.1,8.2,76,78,0,4,2,4,67,60,43,54,41,57,70,0,50,52,Higher Studies,Product Manager,61.0,Average,49.1,55.7,Management
BCA,General,1,6.97,79,5.3,4.2,7.5,3.8,87,92,0,8,5,7,91,35,62,62,69,65,66,1,76,75,Government Job,Backend Developer,69.4,Average,70.7,45.0,Tech
BBA,Marketing,3,8.44,63,4.8,3.7,6.8,7.1,98,96,0,6,5,6,85,26,88,78,70,58,85,2,93,79,Placement,Product Manager,79.5,Good,85.0,74.5,Management
BCA,General,3,7.55,82,5.0,3.2,5.8,6.4,91,89,1,6,3,5,67,35,78,76,57,68,69,0,75,61,Higher Studies,Full Stack Developer,67.4,Average,64.9,47.9,Tech
B.Tech,CSE,2,8.01,76,3.4,3.8,7.4,8.1,100,89,3,6,4,5,76,57,78,54,65,59,63,1,70,79,Startup,Machine Learning Engineer,60.2,Average,66.6,54.1,Tech
BBA,Finance,2,7.06,66,3.5,3.6,7.0,6.4,90,82,0,5,4,5,77,51,58,76,64,62,58,1,70,71,Startup,Product Manager,66.1,Average,76.7,68.2,Management
B.Tech,CSE,4,8.03,63,6.4,2.5,6.1,6.5,99,100,1,7,2,4,73,51,73,63,67,50,81,0,67,78,Higher Studies,AI Engineer,72.1,Average,59.7,53.3,Tech
B.Tech,IT,3,8.34,93,6.5,3.6,6.4,7.4,98,100,0,4,5,5,72,64,85,80,41,77,91,1,90,74,Higher Studies,Cloud Engineer,83.7,Good,76.7,71.3,Tech
BCA,General,2,8.12,70,5.9,0.6,8.0,6.2,100,92,2,6,3,1,62,63,58,79,68,59,57,1,63,72,Placement,Cybersecurity Analyst,66.6,Average,59.5,62.4,Tech
B.Com,Hons,1,7.13,69,3.7,2.3,7.7,5.4,82,85,2,3,2,6,80,34,84,78,41,58,58,0,41,78,Startup,Business Analyst,53.7,At Risk,51.1,53.5,Commerce
B.Com,General,3,7.41,77,5.0,4.2,7.0,6.1,100,88,1,7,4,7,88,69,87,64,78,86,80,3,100,82,Startup,Product Manager,65.3,Average,89.9,78.9,Commerce
B.Com,General,1,7.72,92,6.5,1.5,8.3,3.7,95,100,0,2,2,4,69,62,61,61,71,64,72,0,46,71,Placement,Business Analyst,80.4,Good,57.7,57.8,Commerce
B.Tech,IT,1,6.85,77,5.1,4.3,7.3,4.7,85,83,0,6,4,5,79,45,93,46,62,48,42,1,75,75,Placement,Software Engineer,64.8,Average,76.2,58.5,Tech
B.Com,Hons,4,7.89,72,5.9,4.0,7.5,3.1,100,91,0,6,4,4,77,67,65,57,55,77,72,1,79,69,Startup,Business Analyst,72.0,Average,63.7,48.5,Commerce
Law,Corporate,3,7.3,63,3.8,3.3,7.1,5.2,84,86,1,4,4,4,82,36,64,80,49,45,56,1,68,82,Higher Studies,Cybersecurity Analyst,58.8,Average,54.8,43.4,Law
B.Com,General,1,8.25,76,6.1,0.6,8.3,5.3,99,94,1,2,1,1,51,53,66,40,62,56,66,0,39,50,Research,Data Analyst,75.1,Good,43.9,39.5,Commerce
BBA,Finance,2,7.44,68,2.7,2.7,7.1,9.1,82,85,0,3,3,1,65,58,62,65,38,65,64,0,50,60,Government Job,Product Manager,63.0,Average,49.2,37.7,Management
BCA,General,2,9.19,74,6.1,3.6,6.6,5.0,100,92,0,6,5,7,85,45,75,64,85,61,77,2,84,98,Placement,Software Engineer,84.7,Good,82.9,75.6,Tech
B.Tech,ECE,3,7.49,63,3.5,1.7,6.4,9.4,85,82,1,4,3,4,54,44,70,60,50,56,59,1,68,92,Research,Cybersecurity Analyst,60.8,Average,63.9,59.1,Tech
B.Tech,ECE,2,7.42,65,3.3,1.1,6.7,5.6,85,89,0,2,3,1,70,45,73,51,51,64,64,0,36,74,Placement,Data Analyst,62.3,Average,40.2,61.3,Tech
B.Tech,CSE,1,8.42,66,5.4,4.2,8.8,5.3,96,96,0,6,6,6,89,63,80,62,63,79,75,2,93,79,Placement,Product Manager,77.3,Good,90.9,66.0,Tech
BBA,HR,4,7.0,78,5.2,2.2,8.0,6.6,90,90,2,4,2,5,61,61,71,52,58,82,73,1,78,88,Placement,Business Analyst,55.4,Average,62.0,73.4,Management
B.Tech,ECE,1,7.67,67,5.2,4.5,6.4,4.7,94,95,0,7,4,5,83,68,62,77,54,90,93,2,97,88,Startup,UI/UX Designer,75.8,Good,83.7,82.5,Tech
B.Tech,IT,3,7.81,69,4.7,2.7,6.0,7.1,89,85,1,6,2,7,59,61,71,64,70,57,65,2,95,96,Placement,Software Engineer,66.2,Average,82.3,97.3,Tech
Law,Corporate,2,8.53,64,3.9,3.1,6.4,4.2,95,86,2,5,3,2,86,44,66,61,64,69,79,1,73,70,Higher Studies,Business Analyst,62.5,Average,66.1,48.8,Law
BBA,Finance,3,6.91,58,4.2,2.0,7.5,7.9,87,80,3,1,3,2,55,40,53,66,57,54,55,0,38,72,Startup,UI/UX Designer,41.5,At Risk,36.0,48.0,Management
B.Tech,ECE,1,7.77,87,5.4,2.9,7.9,4.2,87,96,0,2,3,4,56,69,60,54,37,61,64,0,60,70,Startup,Product Manager,76.4,Good,53.1,47.1,Tech
BCA,General,4,6.56,66,1.9,1.1,8.3,7.9,80,74,2,4,1,1,60,37,70,51,34,69,63,1,65,80,Startup,Data Engineer,41.1,At Risk,45.0,48.4,Tech
B.Tech,IT,2,8.27,75,5.4,5.0,6.6,6.5,96,98,1,6,6,8,62,64,69,66,65,71,63,2,90,81,Freelancing,Data Scientist,73.1,Average,81.1,77.0,Tech
B.Tech,ECE,3,7.01,63,1.2,3.3,6.3,7.0,78,78,4,4,4,2,54,20,71,55,38,62,73,1,59,69,Higher Studies,Frontend Developer,31.1,At Risk,40.7,61.0,Tech
B.Tech,CSE,3,7.21,81,3.2,2.0,8.0,7.1,92,91,0,5,1,4,69,46,53,60,55,54,72,2,77,78,Startup,Cybersecurity Analyst,70.9,Average,75.3,80.4,Tech
BCA,General,2,7.06,51,3.9,2.6,5.3,7.6,82,77,2,6,3,6,74,41,64,75,53,46,50,1,70,88,Placement,Data Analyst,45.8,At Risk,73.7,60.3,Tech
BCA,General,2,8.1,63,4.9,2.0,6.4,8.8,96,98,4,4,3,2,67,65,71,97,51,68,73,2,77,85,Placement,Full Stack Developer,58.7,Average,71.1,58.1,Tech
BBA,Marketing,1,7.03,63,4.3,2.1,7.4,9.0,83,83,0,5,4,5,67,73,41,72,61,74,79,1,60,64,Placement,Data Analyst,63.3,Average,70.0,60.2,Management
BBA,HR,2,7.04,69,3.6,2.5,7.2,7.8,89,83,3,3,4,5,64,67,57,77,62,51,74,1,77,86,Placement,UI/UX Designer,44.2,At Risk,65.9,72.9,Management
Law,Criminal,2,7.58,59,2.8,3.3,6.9,5.1,73,82,1,5,3,4,61,35,68,89,90,51,54,0,61,72,Placement,Product Manager,55.8,Average,72.1,60.4,Law
Law,Criminal,4,7.04,75,5.3,2.2,6.5,7.9,91,96,0,6,3,5,77,69,68,65,68,52,65,1,64,77,Research,Cybersecurity Analyst,70.4,Average,74.8,65.2,Law
B.Tech,IT,2,8.42,67,3.5,1.1,6.6,4.7,91,90,2,4,2,3,48,81,77,57,42,65,70,0,53,71,Government Job,Product Manager,62.8,Average,48.2,60.4,Tech
BBA,Finance,1,6.81,66,4.9,0.4,7.6,6.7,88,81,2,1,2,1,47,31,45,53,35,44,72,1,59,75,Placement,UI/UX Designer,50.1,At Risk,45.0,48.9,Management
B.Tech,IT,2,8.24,73,4.0,2.0,6.5,8.8,94,94,1,5,3,5,91,33,65,72,56,61,69,2,91,87,Placement,Cybersecurity Analyst,71.4,Average,79.3,77.5,Tech
B.Tech,CSE,3,8.71,82,5.7,3.3,6.1,4.1,94,99,1,5,3,3,69,39,81,60,68,59,65,1,56,81,Higher Studies,AI Engineer,77.9,Good,74.6,83.3,Tech
Law,Criminal,1,6.16,82,4.0,1.9,7.8,2.7,89,84,2,5,1,4,42,64,74,67,48,46,59,0,56,71,Placement,Cybersecurity Analyst,50.3,At Risk,45.0,50.2,Law
BBA,Marketing,1,7.82,78,4.7,2.9,6.0,5.8,95,96,0,5,5,5,72,47,81,69,77,50,56,0,67,77,Placement,Business Analyst,81.7,Good,65.6,50.8,Management
B.Tech,IT,4,7.24,76,4.9,5.4,5.9,6.5,90,79,2,8,6,7,83,70,81,81,96,61,75,1,76,75,Freelancing,Backend Developer,56.0,Average,79.2,64.4,Tech
B.Tech,IT,3,8.55,75,6.3,3.0,7.1,3.8,100,100,0,2,2,5,67,65,59,76,56,75,80,1,63,71,Research,AI Engineer,82.9,Good,70.0,58.9,Tech
Law,Criminal,3,9.14,100,6.2,4.4,6.9,3.5,100,100,0,6,6,4,89,55,88,71,65,64,78,1,66,93,Research,Data Analyst,95.0,Excellent,82.5,67.5,Law
B.Com,Hons,2,9.3,78,4.6,5.4,7.8,5.4,100,99,0,9,6,8,82,89,80,76,92,75,65,2,100,78,Placement,Product Manager,92.6,Excellent,94.5,82.8,Commerce
BBA,Finance,1,6.31,55,1.9,0.2,6.6,8.1,73,70,1,0,0,0,39,59,54,34,25,69,59,0,44,49,Placement,Product Manager,43.3,At Risk,22.0,19.1,Management
B.Tech,IT,3,8.8,75,6.8,3.9,5.3,7.9,98,97,1,3,2,3,69,46,90,66,59,65,71,0,61,84,Placement,Data Analyst,82.4,Good,68.4,50.7,Tech
B.Tech,AI&DS,2,6.86,63,3.9,4.7,7.3,7.6,79,75,2,9,4,3,92,63,65,70,61,60,62,2,98,86,Government Job,Frontend Developer,47.3,At Risk,84.1,68.8,Tech
B.Tech,AI&DS,2,8.49,92,5.7,4.6,7.6,3.3,100,99,0,7,3,4,88,64,81,75,69,54,60,1,72,77,Higher Studies,Backend Developer,86.4,Good,85.0,55.4,Tech
B.Tech,ECE,1,7.0,67,3.8,2.8,6.5,7.5,90,75,4,3,1,4,60,49,55,69,47,65,67,0,70,74,Higher Studies,Cybersecurity Analyst,40.0,At Risk,45.9,30.7,Tech
B.Tech,ECE,4,7.3,73,4.5,3.9,5.9,4.0,85,94,0,4,3,6,70,41,89,81,57,66,62,2,68,93,Startup,AI Engineer,71.2,Average,82.6,56.7,Tech
BCA,General,2,6.11,63,2.0,1.6,8.1,8.5,76,69,3,3,0,1,66,42,60,47,24,77,59,0,54,62,Placement,Business Analyst,35.1,At Risk,27.9,53.6,Tech
B.Tech,AI&DS,3,8.61,71,5.8,3.2,7.1,5.7,97,86,0,6,4,4,55,47,79,49,47,60,55,2,81,77,Higher Studies,Data Engineer,83.5,Good,75.9,53.5,Tech
B.Com,General,1,6.98,63,2.1,0.8,6.7,7.0,84,75,3,3,0,1,37,69,71,41,53,54,63,0,54,58,Placement,Business Analyst,34.8,At Risk,51.2,61.0,Commerce
B.Com,General,3,7.43,80,3.8,2.2,8.0,4.5,87,89,1,2,3,3,70,76,69,67,69,57,65,0,35,78,Startup,Data Analyst,65.4,Average,47.7,45.6,Commerce
BCA,General,2,8.34,80,6.8,3.0,6.4,6.4,97,97,1,7,5,5,76,55,74,73,57,67,65,2,89,78,Freelancing,Cloud Engineer,74.7,Average,81.9,73.3,Tech
BCA,General,1,6.92,86,4.8,4.0,7.3,3.5,91,90,0,5,2,4,62,45,48,67,72,55,58,1,77,61,Research,Cloud Engineer,65.0,Average,70.0,80.3,Tech
Law,Criminal,2,7.09,59,3.0,0.9,6.9,6.9,80,88,1,1,2,0,44,47,45,59,24,59,72,1,36,59,Placement,Business Analyst,54.9,At Risk,21.0,55.5,Law
B.Tech,CSE,1,8.05,63,3.0,1.3,6.7,8.2,82,80,0,2,1,3,46,52,55,42,31,43,48,0,48,68,Placement,Full Stack Developer,65.7,Average,30.6,29.7,Tech
BCA,General,3,7.83,79,4.6,3.1,7.0,7.0,92,87,1,5,5,4,64,40,78,65,55,59,69,1,75,91,Placement,Cybersecurity Analyst,67.0,Average,72.0,76.6,Tech
BCA,General,3,8.37,75,5.9,2.9,7.6,5.5,92,97,0,6,4,6,77,29,68,80,78,54,62,1,79,88,Freelancing,Backend Developer,76.5,Good,85.0,76.1,Tech
B.Tech,AI&DS,4,6.43,64,3.5,1.2,6.7,5.7,80,73,0,4,3,4,51,56,40,50,43,53,49,0,55,76,Startup,DevOps Engineer,51.4,At Risk,38.4,40.9,Tech
B.Tech,IT,1,8.4,92,5.9,3.5,7.0,4.4,98,92,0,5,3,5,58,44,77,75,49,64,67,0,54,74,Government Job,AI Engineer,83.3,Good,74.4,55.9,Tech
BBA,Finance,2,7.99,80,5.3,2.2,7.8,4.8,99,93,0,1,3,4,62,54,60,59,51,36,44,0,35,82,Government Job,UI/UX Designer,74.3,Average,45.9,35.6,Management
